TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
Magic,7,18,0.389,15,23,0.652,7,38,45,23,7,4,14,21,100,32,65,0.492307692,1,0.541666667,0.494047619,0.5,0.43902439,0.405405405,0.442307692,0.4375,0.513513514,0.5,0.511111111,0.411764706,0.5,0.538461538,0.5,0.551724138,0.511811024
Celtics,7,23,0.304,22,29,0.759,9,36,45,22,10,4,12,21,95,26,62,0.419354839,0,0.458333333,0.505952381,0.5,0.56097561,0.594594595,0.557692308,0.5625,0.486486486,0.5,0.488888889,0.588235294,0.5,0.461538462,0.5,0.448275862,0.488188976
Wizards,5,9,0.556,10,16,0.625,7,34,41,21,7,5,8,17,91,33,80,0.4125,0,0.493506494,0.511494253,0.5,0.346153846,0.384615385,0.4,0.466666667,0.435897436,0.440860215,0.512195122,0.583333333,0.416666667,0.444444444,0.548387097,0.492537313,0.540540541
Bulls,5,17,0.294,16,24,0.667,8,44,52,20,5,7,10,14,99,34,68,0.5,1,0.506493506,0.488505747,0.5,0.653846154,0.615384615,0.6,0.533333333,0.564102564,0.559139785,0.487804878,0.416666667,0.583333333,0.555555556,0.451612903,0.507462687,0.459459459
Clippers,11,29,0.379,19,28,0.679,16,35,51,26,10,5,10,23,104,26,63,0.412698413,0,0.521126761,0.547619048,0.47826087,0.557692308,0.413043478,0.444444444,0.64,0.507246377,0.542553191,0.481481481,0.625,0.625,0.416666667,0.522727273,0.541666667,0.543103448
Hawks,12,23,0.522,27,35,0.771,9,34,43,28,6,3,14,21,107,22,53,0.41509434,1,0.478873239,0.452380952,0.52173913,0.442307692,0.586956522,0.555555556,0.36,0.492753623,0.457446809,0.518518519,0.375,0.375,0.583333333,0.477272727,0.458333333,0.456896552
Nuggets,7,25,0.28,17,22,0.773,14,37,51,15,4,4,18,15,96,29,57,0.50877193,0,0.455696203,0.473988439,0.538461538,0.520833333,0.62962963,0.611111111,0.538461538,0.578125,0.566666667,0.416666667,0.285714286,0.571428571,0.666666667,0.441176471,0.439393939,0.456
Nets,6,23,0.261,10,14,0.714,12,27,39,21,10,3,9,19,102,37,68,0.544117647,1,0.544303797,0.526011561,0.461538462,0.479166667,0.37037037,0.388888889,0.461538462,0.421875,0.433333333,0.583333333,0.714285714,0.428571429,0.333333333,0.558823529,0.560606061,0.544
76ers,5,19,0.263,20,27,0.741,14,28,42,11,13,11,16,20,91,28,58,0.482758621,1,0.5,0.49044586,0.384615385,0.422222222,0.606060606,0.6,0.5,0.528301887,0.518518519,0.458333333,0.565217391,0.647058824,0.444444444,0.512820513,0.528301887,0.517857143
Heat,8,26,0.308,13,18,0.722,14,25,39,13,10,6,20,19,87,25,54,0.462962963,0,0.5,0.50955414,0.615384615,0.577777778,0.393939394,0.4,0.5,0.471698113,0.481481481,0.541666667,0.434782609,0.352941176,0.555555556,0.487179487,0.471698113,0.482142857
Bucks,8,21,0.381,15,20,0.75,9,31,40,25,7,6,20,25,101,31,61,0.508196721,0,0.52,0.5,0.5,0.5,0.348837209,0.357142857,0.45,0.492063492,0.481927711,0.543478261,0.538461538,0.545454545,0.625,0.543478261,0.525423729,0.5
Hornets,8,21,0.381,28,36,0.778,11,32,43,21,6,5,12,21,108,28,61,0.459016393,1,0.48,0.5,0.5,0.5,0.651162791,0.642857143,0.55,0.507936508,0.518072289,0.456521739,0.461538462,0.454545455,0.375,0.456521739,0.474576271,0.5
Trail Blazers,17,31,0.548,22,24,0.917,9,37,46,22,6,2,14,20,115,21,60,0.35,1,0.452380952,0.473958333,0.739130435,0.62,0.628571429,0.615384615,0.409090909,0.480519481,0.464646465,0.523809524,0.428571429,0.285714286,0.56,0.416666667,0.344262295,0.422535211
Thunder,6,19,0.316,13,15,0.867,13,40,53,20,8,5,11,28,111,40,82,0.487804878,0,0.547619048,0.526041667,0.260869565,0.38,0.371428571,0.384615385,0.590909091,0.519480519,0.535353535,0.476190476,0.571428571,0.714285714,0.44,0.583333333,0.655737705,0.577464789
Suns,13,33,0.394,23,32,0.719,14,30,44,30,12,3,12,26,124,31,64,0.484375,1,0.517647059,0.524324324,0.590909091,0.568965517,0.489361702,0.524590164,0.5,0.461538462,0.47311828,0.576923077,0.75,0.75,0.375,0.490566038,0.492063492,0.503937008
Mavericks,9,25,0.36,24,29,0.828,14,35,49,22,4,1,20,27,115,32,63,0.507936508,0,0.482352941,0.475675676,0.409090909,0.431034483,0.510638298,0.475409836,0.5,0.538461538,0.52688172,0.423076923,0.25,0.25,0.625,0.509433962,0.507936508,0.496062992
Lakers,12,26,0.462,11,17,0.647,13,29,42,28,11,10,16,15,115,34,63,0.53968254,1,0.541176471,0.514450867,0.5,0.5,0.423076923,0.5,0.541666667,0.50877193,0.518518519,0.583333333,0.578947368,0.833333333,0.457142857,0.454545455,0.557377049,0.520661157
Warriors,12,26,0.462,15,17,0.882,11,28,39,20,8,2,19,18,105,27,58,0.465517241,0,0.458823529,0.485549133,0.5,0.5,0.576923077,0.5,0.458333333,0.49122807,0.481481481,0.416666667,0.421052632,0.166666667,0.542857143,0.545454545,0.442622951,0.479338843
Wizards,7,16,0.438,7,10,0.7,13,32,45,25,4,3,10,20,102,37,70,0.528571429,1,0.55,0.518072289,0.636363636,0.421052632,0.318181818,0.344827586,0.684210526,0.516129032,0.555555556,0.595238095,0.444444444,0.428571429,0.588235294,0.571428571,0.536231884,0.546875
Knicks,4,22,0.182,15,19,0.789,6,30,36,17,5,4,7,15,91,32,58,0.551724138,0,0.45,0.481927711,0.363636364,0.578947368,0.681818182,0.655172414,0.315789474,0.483870968,0.444444444,0.404761905,0.555555556,0.571428571,0.411764706,0.428571429,0.463768116,0.453125
Spurs,7,23,0.304,15,21,0.714,10,28,38,33,8,5,16,26,106,35,58,0.603448276,0,0.5,0.5,0.4375,0.605263158,0.416666667,0.355932203,0.384615385,0.474576271,0.447058824,0.568965517,0.470588235,0.454545455,0.533333333,0.565217391,0.514705882,0.467741935
Thunder,9,15,0.6,21,38,0.553,16,31,47,25,9,6,14,20,114,33,66,0.5,1,0.5,0.5,0.5625,0.394736842,0.583333333,0.644067797,0.615384615,0.525423729,0.552941176,0.431034483,0.529411765,0.545454545,0.466666667,0.434782609,0.485294118,0.532258065
Heat,7,21,0.333,14,17,0.824,12,31,43,27,8,3,11,26,101,33,63,0.523809524,1,0.555555556,0.538461538,0.538461538,0.446808511,0.4,0.34,0.52173913,0.543859649,0.5375,0.627906977,0.5,0.428571429,0.423076923,0.634146341,0.559322034,0.577981651
Cavaliers,6,26,0.231,21,33,0.636,11,26,37,16,8,4,15,15,91,26,46,0.565217391,0,0.444444444,0.461538462,0.461538462,0.553191489,0.6,0.66,0.47826087,0.456140351,0.4625,0.372093023,0.5,0.571428571,0.576923077,0.365853659,0.440677966,0.422018349
Lakers,5,16,0.313,16,21,0.762,16,23,39,18,9,8,4,21,93,31,76,0.407894737,0,0.461538462,0.516853933,0.333333333,0.4,0.457142857,0.456521739,0.444444444,0.383333333,0.40625,0.4,0.9,0.533333333,0.235294118,0.636363636,0.492063492,0.550724638
Bulls,10,24,0.417,19,25,0.76,20,37,57,27,1,7,13,12,113,32,62,0.516129032,1,0.538461538,0.483146067,0.666666667,0.6,0.542857143,0.543478261,0.555555556,0.616666667,0.59375,0.6,0.1,0.466666667,0.764705882,0.363636364,0.507936508,0.449275362
Clippers,9,32,0.281,23,31,0.742,11,39,50,18,10,4,13,20,100,25,55,0.454545455,1,0.5,0.520958084,0.6,0.533333333,0.657142857,0.58490566,0.578947368,0.52,0.531914894,0.428571429,0.476190476,0.5,0.448275862,0.487804878,0.471698113,0.514018692
Warriors,6,28,0.214,12,22,0.545,8,36,44,24,11,4,16,21,86,28,52,0.538461538,0,0.5,0.479041916,0.4,0.466666667,0.342857143,0.41509434,0.421052632,0.48,0.468085106,0.571428571,0.523809524,0.5,0.551724138,0.512195122,0.528301887,0.485981308
Celtics,9,24,0.375,8,11,0.727,5,32,37,32,8,3,14,23,107,36,63,0.571428571,0,0.523255814,0.511764706,0.5625,0.533333333,0.285714286,0.282051282,0.277777778,0.516129032,0.4625,0.62745098,0.470588235,0.5,0.482758621,0.696969697,0.514285714,0.504
Nets,7,21,0.333,20,28,0.714,13,30,43,19,9,3,15,10,109,34,62,0.548387097,1,0.476744186,0.488235294,0.4375,0.466666667,0.714285714,0.717948718,0.722222222,0.483870968,0.5375,0.37254902,0.529411765,0.5,0.517241379,0.303030303,0.485714286,0.496
Magic,9,21,0.429,8,12,0.667,5,31,36,25,8,4,16,25,89,27,52,0.519230769,0,0.52173913,0.477124183,0.529411765,0.411764706,0.25,0.315789474,0.384615385,0.516666667,0.493150685,0.568181818,0.444444444,0.444444444,0.64,0.641025641,0.519230769,0.509803922
Cavaliers,8,30,0.267,24,26,0.923,8,29,37,19,10,5,9,14,98,25,50,0.5,1,0.47826087,0.522875817,0.470588235,0.588235294,0.75,0.684210526,0.615384615,0.483333333,0.506849315,0.431818182,0.555555556,0.555555556,0.36,0.358974359,0.480769231,0.490196078
Bucks,8,19,0.421,19,23,0.826,6,34,40,28,15,6,15,19,107,32,60,0.533333333,1,0.563380282,0.509677419,0.666666667,0.452380952,0.633333333,0.621621622,0.428571429,0.53125,0.512820513,0.583333333,0.652173913,0.6,0.405405405,0.5,0.542372881,0.530973451
Hawks,4,23,0.174,11,14,0.786,8,30,38,20,8,4,22,19,77,27,53,0.509433962,0,0.436619718,0.490322581,0.333333333,0.547619048,0.366666667,0.378378378,0.571428571,0.46875,0.487179487,0.416666667,0.347826087,0.4,0.594594595,0.5,0.457627119,0.469026549
Pacers,9,20,0.45,16,22,0.727,11,33,44,25,3,4,18,22,109,33,63,0.523809524,0,0.471910112,0.49112426,0.473684211,0.434782609,0.516129032,0.431372549,0.47826087,0.523809524,0.511627907,0.5,0.214285714,0.4,0.666666667,0.5,0.471428571,0.512195122
Pistons,10,26,0.385,15,29,0.517,12,30,42,25,11,6,9,22,119,37,60,0.616666667,1,0.528089888,0.50887574,0.526315789,0.565217391,0.483870968,0.568627451,0.52173913,0.476190476,0.488372093,0.5,0.785714286,0.6,0.333333333,0.5,0.528571429,0.487804878
Grizzlies,7,24,0.292,18,23,0.783,15,29,44,31,8,4,6,23,111,36,80,0.45,0,0.511904762,0.533333333,0.333333333,0.413793103,0.461538462,0.450980392,0.535714286,0.414285714,0.448979592,0.553571429,0.8,0.363636364,0.3,0.5,0.571428571,0.583941606
Rockets,14,34,0.412,21,28,0.75,13,41,54,25,2,7,14,23,117,27,57,0.473684211,1,0.488095238,0.466666667,0.666666667,0.586206897,0.538461538,0.549019608,0.464285714,0.585714286,0.551020408,0.446428571,0.2,0.636363636,0.7,0.5,0.428571429,0.416058394
Spurs,6,14,0.429,10,14,0.714,1,38,39,25,2,4,17,17,90,31,61,0.508196721,0,0.513888889,0.471698113,0.5,0.451612903,0.322580645,0.368421053,0.125,0.506666667,0.469879518,0.5,0.2,0.363636364,0.68,0.53125,0.516666667,0.4765625
Pelicans,6,17,0.353,21,24,0.875,7,37,44,25,8,7,8,15,97,29,67,0.432835821,1,0.486111111,0.528301887,0.5,0.548387097,0.677419355,0.631578947,0.875,0.493333333,0.530120482,0.5,0.8,0.636363636,0.32,0.46875,0.483333333,0.5234375
Thunder,8,27,0.296,18,21,0.857,13,44,57,18,6,10,11,25,98,28,61,0.459016393,1,0.590163934,0.502857143,0.615384615,0.529411765,0.473684211,0.446808511,0.464285714,0.543209877,0.52293578,0.6,0.428571429,0.833333333,0.423076923,0.555555556,0.583333333,0.491935484
Hornets,5,24,0.208,20,26,0.769,15,37,52,12,8,2,15,20,75,20,63,0.317460317,0,0.409836066,0.497142857,0.384615385,0.470588235,0.526315789,0.553191489,0.535714286,0.456790123,0.47706422,0.4,0.571428571,0.166666667,0.576923077,0.444444444,0.416666667,0.508064516
Lakers,11,29,0.379,15,20,0.75,24,39,63,20,8,6,16,23,98,25,70,0.357142857,0,0.461538462,0.543956044,0.6875,0.617021277,0.535714286,0.454545455,0.8,0.534246575,0.611650485,0.5,0.470588235,0.5,0.551724138,0.522727273,0.403225806,0.518518519
Mavericks,5,18,0.278,13,24,0.542,6,34,40,20,9,6,13,21,102,37,65,0.569230769,1,0.538461538,0.456043956,0.3125,0.382978723,0.464285714,0.545454545,0.2,0.465753425,0.388349515,0.5,0.529411765,0.5,0.448275862,0.477272727,0.596774194,0.481481481
Timberwolves,3,15,0.2,17,24,0.708,14,30,44,29,5,9,7,24,102,38,88,0.431818182,0,0.5125,0.52020202,0.5,0.441176471,0.404761905,0.428571429,0.388888889,0.428571429,0.41509434,0.617021277,0.833333333,0.6,0.28,0.510638298,0.513513514,0.536585366
Nuggets,3,19,0.158,25,32,0.781,22,40,62,18,1,6,18,23,106,36,76,0.473684211,1,0.4875,0.47979798,0.5,0.558823529,0.595238095,0.571428571,0.611111111,0.571428571,0.58490566,0.382978723,0.166666667,0.4,0.72,0.489361702,0.486486486,0.463414634
Trail Blazers,18,43,0.419,12,14,0.857,9,39,48,25,10,8,19,22,114,24,45,0.533333333,1,0.538461538,0.520710059,0.857142857,0.754385965,0.4,0.29787234,0.5,0.541666667,0.533333333,0.609756098,0.434782609,0.533333333,0.513513514,0.611111111,0.421052632,0.401785714
76ers,3,14,0.214,18,33,0.545,9,33,42,16,13,7,18,14,93,33,67,0.492537313,0,0.461538462,0.479289941,0.142857143,0.245614035,0.6,0.70212766,0.5,0.458333333,0.466666667,0.390243902,0.565217391,0.466666667,0.486486486,0.388888889,0.578947368,0.598214286
Kings,7,20,0.35,17,24,0.708,18,30,48,18,8,2,12,15,106,34,73,0.465753425,0,0.471264368,0.497326203,0.333333333,0.377358491,0.653846154,0.666666667,0.529411765,0.5,0.510638298,0.418604651,0.571428571,0.153846154,0.461538462,0.46875,0.515151515,0.544776119
Suns,14,33,0.424,9,12,0.75,16,30,46,25,6,11,14,17,115,32,61,0.524590164,1,0.528735632,0.502673797,0.666666667,0.622641509,0.346153846,0.333333333,0.470588235,0.5,0.489361702,0.581395349,0.428571429,0.846153846,0.538461538,0.53125,0.484848485,0.455223881
Raptors,13,34,0.382,15,19,0.789,12,31,43,25,7,1,9,17,110,28,52,0.538461538,1,0.525641026,0.51497006,0.52,0.576271186,0.555555556,0.558823529,0.571428571,0.476923077,0.5,0.490196078,0.636363636,0.125,0.391304348,0.472222222,0.528301887,0.481481481
Clippers,12,25,0.48,12,15,0.8,9,34,43,26,4,7,14,19,98,25,56,0.446428571,0,0.474358974,0.48502994,0.48,0.423728814,0.444444444,0.441176471,0.428571429,0.523076923,0.5,0.509803922,0.363636364,0.875,0.608695652,0.527777778,0.471698113,0.518518519
Magic,8,20,0.4,18,24,0.75,5,35,40,22,6,4,6,18,102,30,63,0.476190476,1,0.513513514,0.49112426,0.5,0.454545455,0.5625,0.571428571,0.357142857,0.52238806,0.49382716,0.55,0.75,0.333333333,0.375,0.486486486,0.517241379,0.504
Hornets,8,24,0.333,14,18,0.778,9,32,41,18,2,8,10,19,94,28,62,0.451612903,0,0.486486486,0.50887574,0.5,0.545454545,0.4375,0.428571429,0.642857143,0.47761194,0.50617284,0.45,0.25,0.666666667,0.625,0.513513514,0.482758621,0.496
Wizards,5,13,0.385,6,10,0.6,9,39,48,28,11,4,18,24,101,40,77,0.519480519,1,0.584415584,0.532544379,0.454545455,0.351351351,0.25,0.294117647,0.529411765,0.582089552,0.571428571,0.622222222,0.523809524,0.666666667,0.5,0.615384615,0.606060606,0.583333333
Celtics,6,24,0.25,18,24,0.75,8,28,36,17,10,2,18,15,88,26,55,0.472727273,0,0.415584416,0.467455621,0.545454545,0.648648649,0.75,0.705882353,0.470588235,0.417910448,0.428571429,0.377777778,0.476190476,0.333333333,0.5,0.384615385,0.393939394,0.416666667
Heat,6,20,0.3,15,21,0.714,7,26,33,18,10,4,13,26,95,31,52,0.596153846,0,0.521126761,0.496551724,0.461538462,0.555555556,0.348837209,0.362068966,0.4375,0.530612245,0.507692308,0.45,0.5,0.444444444,0.5,0.541666667,0.534482759,0.47706422
Grizzlies,7,16,0.438,28,37,0.757,9,23,32,22,10,5,13,22,103,27,57,0.473684211,1,0.478873239,0.503448276,0.538461538,0.444444444,0.651162791,0.637931034,0.5625,0.469387755,0.492307692,0.55,0.5,0.555555556,0.5,0.458333333,0.465517241,0.52293578
Pelicans,4,14,0.286,14,16,0.875,10,27,37,18,9,8,15,19,100,37,74,0.5,0,0.5,0.497175141,0.4,0.411764706,0.424242424,0.421052632,0.4,0.473684211,0.451219512,0.486486486,0.529411765,0.571428571,0.535714286,0.527777778,0.513888889,0.517482517
Bulls,6,20,0.3,19,22,0.864,15,30,45,19,8,6,13,17,107,35,69,0.507246377,1,0.5,0.502824859,0.6,0.588235294,0.575757576,0.578947368,0.6,0.526315789,0.548780488,0.513513514,0.470588235,0.428571429,0.464285714,0.472222222,0.486111111,0.482517483
Pacers,9,18,0.5,13,18,0.722,7,38,45,33,11,5,10,25,110,35,68,0.514705882,1,0.611111111,0.527607362,0.5625,0.418604651,0.371428571,0.4,0.583333333,0.558823529,0.5625,0.6875,0.846153846,0.555555556,0.4,0.555555556,0.625,0.566666667
Nets,7,25,0.28,22,27,0.815,5,30,35,15,2,4,15,20,85,21,52,0.403846154,0,0.388888889,0.472392638,0.4375,0.581395349,0.628571429,0.6,0.416666667,0.441176471,0.4375,0.3125,0.153846154,0.444444444,0.6,0.444444444,0.375,0.433333333
Bucks,12,30,0.4,11,14,0.786,13,34,47,21,5,10,19,18,85,19,50,0.38,0,0.484375,0.470588235,0.571428571,0.508474576,0.423076923,0.424242424,0.433333333,0.5,0.479591837,0.456521739,0.357142857,0.714285714,0.633333333,0.514285714,0.441860465,0.45045045
Hawks,9,29,0.31,15,19,0.789,17,34,51,25,9,4,11,17,90,24,61,0.393442623,1,0.515625,0.529411765,0.428571429,0.491525424,0.576923077,0.575757576,0.566666667,0.5,0.520408163,0.543478261,0.642857143,0.285714286,0.366666667,0.485714286,0.558139535,0.54954955
Jazz,4,23,0.174,24,28,0.857,14,41,55,17,11,10,12,23,88,26,61,0.426229508,1,0.555555556,0.53164557,0.444444444,0.469387755,0.571428571,0.5,0.583333333,0.546666667,0.555555556,0.607142857,0.578947368,0.666666667,0.428571429,0.534883721,0.577777778,0.559633028
76ers,5,26,0.192,18,28,0.643,10,34,44,11,8,5,16,20,71,19,48,0.395833333,0,0.444444444,0.46835443,0.555555556,0.530612245,0.428571429,0.5,0.416666667,0.453333333,0.444444444,0.392857143,0.421052632,0.333333333,0.571428571,0.465116279,0.422222222,0.440366972
Kings,8,16,0.5,29,33,0.879,10,29,39,23,9,7,17,27,135,41,73,0.561643836,1,0.505154639,0.478494624,0.571428571,0.444444444,0.517857143,0.507692308,0.384615385,0.517857143,0.475609756,0.433962264,0.473684211,0.411764706,0.53125,0.482142857,0.493975904,0.486666667
Knicks,6,20,0.3,27,32,0.844,16,27,43,30,10,10,15,29,129,42,77,0.545454545,0,0.494845361,0.521505376,0.428571429,0.555555556,0.482142857,0.492307692,0.615384615,0.482142857,0.524390244,0.566037736,0.526315789,0.588235294,0.46875,0.517857143,0.506024096,0.513333333
Timberwolves,8,19,0.421,21,36,0.583,13,34,47,29,10,5,24,18,97,26,58,0.448275862,0,0.453333333,0.466666667,0.421052632,0.404255319,0.552631579,0.631578947,0.590909091,0.5,0.522222222,0.475409836,0.37037037,0.454545455,0.6,0.461538462,0.464285714,0.491525424
Warriors,11,28,0.393,17,21,0.81,9,34,43,32,17,6,16,21,110,30,60,0.5,1,0.546666667,0.533333333,0.578947368,0.595744681,0.447368421,0.368421053,0.409090909,0.5,0.477777778,0.524590164,0.62962963,0.545454545,0.4,0.538461538,0.535714286,0.508474576
Pistons,17,31,0.548,4,9,0.444,14,33,47,21,12,6,10,21,103,24,60,0.4,1,0.569444444,0.526011561,0.772727273,0.516666667,0.235294118,0.346153846,0.583333333,0.47826087,0.505376344,0.456521739,0.75,0.545454545,0.37037037,0.583333333,0.48,0.530973451
Cavaliers,5,29,0.172,13,17,0.765,10,36,46,25,4,5,17,15,80,26,53,0.490566038,0,0.430555556,0.473988439,0.227272727,0.483333333,0.764705882,0.653846154,0.416666667,0.52173913,0.494623656,0.543478261,0.25,0.454545455,0.62962963,0.416666667,0.52,0.469026549
Spurs,11,30,0.367,21,24,0.875,11,27,38,22,12,6,19,28,110,28,53,0.528301887,1,0.506493506,0.51875,0.47826087,0.476190476,0.538461538,0.436363636,0.47826087,0.473684211,0.475,0.523809524,0.444444444,0.857142857,0.441860465,0.538461538,0.518518519,0.546391753
Rockets,12,33,0.364,18,31,0.581,12,30,42,20,15,1,24,24,106,26,44,0.590909091,0,0.493506494,0.48125,0.52173913,0.523809524,0.461538462,0.563636364,0.52173913,0.526315789,0.525,0.476190476,0.555555556,0.142857143,0.558139535,0.461538462,0.481481481,0.453608247
Thunder,5,14,0.357,12,21,0.571,14,39,53,21,8,2,18,25,107,40,76,0.526315789,0,0.535714286,0.505617978,0.333333333,0.311111111,0.333333333,0.428571429,0.666666667,0.565217391,0.588888889,0.446808511,0.5,0.25,0.6,0.609756098,0.579710145,0.571428571
Mavericks,10,31,0.323,24,28,0.857,7,30,37,26,8,6,12,16,112,29,57,0.50877193,1,0.464285714,0.494382022,0.666666667,0.688888889,0.666666667,0.571428571,0.333333333,0.434782609,0.411111111,0.553191489,0.5,0.75,0.4,0.390243902,0.420289855,0.428571429
Trail Blazers,16,36,0.444,9,12,0.75,7,41,48,25,8,7,11,15,101,22,45,0.488888889,1,0.550724638,0.465517241,0.695652174,0.571428571,0.473684211,0.444444444,0.318181818,0.546666667,0.494845361,0.568181818,0.571428571,0.875,0.5,0.535714286,0.47826087,0.405405405
Knicks,7,27,0.259,10,15,0.667,15,34,49,19,6,1,11,13,79,24,66,0.363636364,0,0.449275362,0.534482759,0.304347826,0.428571429,0.526315789,0.555555556,0.681818182,0.453333333,0.505154639,0.431818182,0.428571429,0.125,0.5,0.464285714,0.52173913,0.594594595
Raptors,10,23,0.435,20,32,0.625,13,31,44,23,4,5,6,23,116,33,65,0.507692308,1,0.5375,0.502857143,0.714285714,0.575,0.454545455,0.484848485,0.464285714,0.476923077,0.47311828,0.56097561,0.571428571,0.714285714,0.375,0.489361702,0.5,0.481481481
Nuggets,4,17,0.235,24,34,0.706,15,34,49,18,3,2,10,24,102,33,70,0.471428571,0,0.4625,0.497142857,0.285714286,0.425,0.545454545,0.515151515,0.535714286,0.523076923,0.52688172,0.43902439,0.428571429,0.285714286,0.625,0.510638298,0.5,0.518518519
Suns,9,22,0.409,19,24,0.792,8,37,45,24,12,5,12,15,116,35,65,0.538461538,1,0.511627907,0.517857143,0.428571429,0.523809524,0.633333333,0.545454545,0.666666667,0.544117647,0.5625,0.52173913,0.6,0.454545455,0.413793103,0.441176471,0.538461538,0.515873016
Lakers,12,20,0.6,11,20,0.55,4,31,35,22,8,6,17,19,107,30,61,0.491803279,0,0.488372093,0.482142857,0.571428571,0.476190476,0.366666667,0.454545455,0.333333333,0.455882353,0.4375,0.47826087,0.4,0.545454545,0.586206897,0.558823529,0.461538462,0.484126984
Bucks,6,21,0.286,18,21,0.857,2,40,42,21,8,10,19,25,104,34,64,0.53125,1,0.547945205,0.485714286,0.461538462,0.456521739,0.461538462,0.446808511,0.181818182,0.506329114,0.466666667,0.512195122,0.380952381,0.526315789,0.527777778,0.555555556,0.566666667,0.496124031
Hornets,7,25,0.28,21,26,0.808,9,39,48,20,13,9,17,20,94,26,65,0.4,0,0.452054795,0.514285714,0.538461538,0.543478261,0.538461538,0.553191489,0.818181818,0.493670886,0.533333333,0.487804878,0.619047619,0.473684211,0.472222222,0.444444444,0.433333333,0.503875969
Pacers,5,13,0.385,13,21,0.619,7,37,44,18,5,8,13,25,90,31,70,0.442857143,0,0.553846154,0.497005988,0.5,0.5,0.30952381,0.388888889,0.333333333,0.536231884,0.488888889,0.514285714,0.384615385,0.533333333,0.565217391,0.609756098,0.563636364,0.496453901
Bulls,5,13,0.385,29,33,0.879,14,32,46,17,8,7,10,16,92,24,71,0.338028169,1,0.446153846,0.502994012,0.5,0.5,0.69047619,0.611111111,0.666666667,0.463768116,0.511111111,0.485714286,0.615384615,0.466666667,0.434782609,0.390243902,0.436363636,0.503546099
Kings,9,20,0.45,16,20,0.8,11,33,44,22,5,3,21,26,99,28,56,0.5,0,0.506849315,0.487179487,0.529411765,0.487804878,0.372093023,0.338983051,0.44,0.559322034,0.523809524,0.523809524,0.294117647,0.5,0.7,0.590909091,0.5,0.486956522
Nets,8,21,0.381,27,39,0.692,14,26,40,20,12,3,9,18,107,28,59,0.474576271,1,0.493150685,0.512820513,0.470588235,0.512195122,0.627906977,0.661016949,0.56,0.440677966,0.476190476,0.476190476,0.705882353,0.5,0.3,0.409090909,0.5,0.513043478
